P/S, n, m, Smax, Emax, p2, p2, q4,q3, q2, q1, q0, SS rmse, PR rmse
1,19,6,70.52267255,0.089765126,-2351.065085,993.6360055,-0.054601391,0.206118351,-0.238080595,0.023375787,0.14795427,0.159915015,9.03E-05
1,19,7,69.71610382,0.089765126,-2320.84329,982.5585047,-0.0165776,0.129844162,-0.194403643,0.021462598,0.156801319,0.141815046,0.000123525
1,19,8,70.36170042,0.091114977,-2263.882832,971.9623627,-0.007228095,0.097768376,-0.162687366,0.019487076,0.161352545,0.127604879,0.000126365
1,19,9,72.59363707,0.096379398,-2246.70216,964.5614759,-0.00535263,0.097629258,-0.168338757,0.021421196,0.170928137,0.108449386,0.000144897
1,19,10,71.73818644,0.095569487,-2207.823804,956.7444239,0.030143132,0.002294219,-0.094519188,0.011040207,0.177463953,0.103904882,6.03E-05
1,20,0,69.88626432,0.085715571,-2570.783734,1039.368478,-0.108083007,0.338394049,-0.336652135,0.035034851,0.111086649,0.228227034,0.000170758
1,20,1,70.81352979,0.086255512,-2526.018571,1034.514451,-0.076362627,0.265896354,-0.285753831,0.028371138,0.106605127,0.221351671,0.00013144
1,20,2,70.97873653,0.087065423,-2530.330638,1032.52742,-0.099626384,0.318112375,-0.320082486,0.030912845,0.115197869,0.196435839,0.000125172
1,20,3,69.27800574,0.08463569,-2427.590858,1020.601312,-0.062213103,0.226022859,-0.253463565,0.021359887,0.12203135,0.213916687,7.51E-05
1,20,4,69.78129109,0.085985542,-2415.427215,1014.211728,-0.036972846,0.170488665,-0.217213825,0.020466528,0.125973983,0.191995341,6.97E-05
1,20,5,69.51796511,0.086795453,-2435.355688,1010.095813,-0.06164936,0.238622874,-0.274885968,0.030228901,0.141103424,0.165168643,0.000178635
1,20,6,70.41190531,0.089225185,-2360.764875,996.9462226,-0.038795004,0.169672773,-0.209002437,0.017714401,0.142388745,0.158301369,5.88E-05
1,20,7,70.69951935,0.090710022,-2304.346101,984.097368,0.005716197,0.067941608,-0.142343111,0.012502202,0.148048108,0.15504253,6.37E-05
1,20,8,71.97539006,0.093949666,-2305.130936,978.1602423,-0.021630681,0.124158477,-0.178643367,0.019744191,0.1580494,0.125096162,9.50E-05
1,21,0,69.2350731,0.084095749,-2547.319907,1037.918698,-0.084574156,0.291087178,-0.311295885,0.031449376,0.113644109,0.237074179,0.000130712
1,21,1,69.91770974,0.085175631,-2468.884962,1032.392182,-0.106255321,0.343129394,-0.346874307,0.038249677,0.112886242,0.227285493,0.000177462
1,21,2,70.77620399,0.086255512,-2480.337009,1027.157709,-0.097233876,0.316230034,-0.320055335,0.031620111,0.11270746,0.228213709,0.000137262
1,21,3,70.01938132,0.085580586,-2466.724209,1023.897758,-0.074388614,0.273287063,-0.299309829,0.029511303,0.122969308,0.204478936,0.000130153
1,21,4,70.13182317,0.086390497,-2398.43501,1013.438607,-0.057078424,0.229365735,-0.266047246,0.031161297,0.121112815,0.204755694,0.000169371
1,21,5,70.17953905,0.087740349,-2377.91816,1005.398131,-0.041142225,0.180614985,-0.223322094,0.021061999,0.131182828,0.194909873,9.34E-05
1,21,6,71.25703261,0.090035096,-2398.949563,1001.113288,-0.075267501,0.263110996,-0.284237477,0.031465589,0.141916399,0.164770384,0.000144442
1,21,7,71.35330477,0.090979992,-2352.80644,991.3658011,-0.070157347,0.236839202,-0.253317365,0.023135607,0.153580457,0.145278759,9.26E-05
1,22,0,69.24277769,0.083690794,-2567.848847,1039.487493,-0.104037291,0.3339792,-0.336236335,0.031946737,0.115789193,0.211947195,0.000123137
1,22,1,70.09460103,0.08490566,-2500.909501,1034.039888,-0.081034556,0.281419253,-0.301112927,0.031532509,0.109172727,0.210400605,0.000135765
1,22,2,70.18019795,0.085445601,-2482.34843,1031.390178,-0.104924023,0.33756034,-0.33793707,0.031704048,0.118791281,0.21417246,0.000111326
1,22,3,70.92876236,0.087200408,-2475.013722,1025.389125,-0.100592521,0.326199512,-0.33119396,0.034671099,0.120784731,0.221523365,0.000158234
1,22,4,69.60109509,0.085445601,-2408.792916,1016.257352,-0.079088387,0.256711768,-0.267075606,0.023417947,0.124236857,0.198842088,9.04E-05
1,22,5,70.42795744,0.087470378,-2384.445738,1008.523873,-0.101937327,0.310838663,-0.302805508,0.02571516,0.135549888,0.180060062,0.000107407
1,22,6,69.26664385,0.085985542,-2332.697062,997.7134954,-0.047099502,0.192369655,-0.231079531,0.026445814,0.135909621,0.169195404,0.000129659
1,23,0,68.68068823,0.082340942,-2515.606256,1034.673505,-0.130821655,0.386417877,-0.366496895,0.033762974,0.117944198,0.219980567,0.000142865
1,23,1,69.86681602,0.084500705,-2446.284904,1029.967151,-0.07344533,0.264465583,-0.28854401,0.028521093,0.108540986,0.217711839,0.000138129
1,23,2,69.96561175,0.085445601,-2429.579958,1027.631275,-0.086022689,0.29144717,-0.307486834,0.033048051,0.114133788,0.230073552,0.000162259
1,23,3,70.72461024,0.086525482,-2458.504984,1024.324038,-0.031536509,0.179266493,-0.237115025,0.023967417,0.114250144,0.220461792,0.000126586
1,23,4,69.6441068,0.085310616,-2416.644436,1018.599436,-0.063619474,0.228038017,-0.250500142,0.019411016,0.122681753,0.198589244,5.65E-05
1,24,0,69.34287193,0.083285839,-2529.966068,1035.896789,-0.090138876,0.303764903,-0.317189631,0.03104666,0.113114627,0.216322377,0.00012184
1,24,1,70.70774589,0.085985542,-2478.364332,1032.821616,-0.05533892,0.231265836,-0.270947603,0.026990893,0.108478281,0.222491789,0.000154148
1,24,2,70.20595077,0.08490566,-2451.083776,1028.024912,-0.094996653,0.304428,-0.309083394,0.029942798,0.113060815,0.220745106,0.000122327
1,25,0,70.08558589,0.084770675,-2530.395526,1036.529237,-0.087705327,0.28862159,-0.295581526,0.020415967,0.113065358,0.219991139,6.69E-05
1,25,1,70.3380424,0.085175631,-2433.514375,1028.271946,-0.077086308,0.272272958,-0.295135762,0.029501266,0.110364419,0.248886491,0.000140368
